player_id,match_id,match_date,pass_accuracy,duel_win_rate,shot_success_rate,hist_pass_accuracy,hist_duel_win_rate,hist_shot_success_rate,days_since_last_match,total_games_played,total_events,fatigue_cluster,overall_performance
4590.0,3754343,2015-12-26,0.5671641791044776,0.007462686567164179,0.0,0.5145037927065785,0.026022280646624176,0.010137577104921249,6.0,18,134,0,0.5746268656716418
4590.0,3754226,2015-12-30,0.58,0.02,0.01,0.5383163538325725,0.022811837137673204,0.007288574255918401,4.0,19,100,0,0.61
4590.0,3754251,2016-01-02,0.44144144144144143,0.018018018018018018,0.0,0.5749167953336762,0.020648481729284685,0.006206896551724139,3.0,20,111,0,0.45945945945945943
4590.0,3754305,2016-01-13,0.4318181818181818,0.022727272727272728,0.007575757575757576,0.5295352068486395,0.01516023486172747,0.0033333333333333357,11.0,21,132,0,0.4621212121212121
4590.0,3754345,2016-01-17,0.4583333333333333,0.052083333333333336,0.010416666666666666,0.4844198744198742,0.02024843024843032,0.005858585858585862,4.0,22,96,0,0.5208333333333333
4590.0,3754348,2016-01-23,0.42201834862385323,0.01834862385321101,0.009174311926605505,0.4438643188643186,0.030942874692874767,0.005997474747474749,6.0,23,109,0,0.44954128440366975
4590.0,3754275,2016-02-02,0.5850340136054422,0.006802721088435374,0.006802721088435374,0.43738995459178925,0.031053076637939093,0.009055578723009917,10.0,24,147,0,0.5986394557823129
4590.0,3754316,2016-02-06,0.5283018867924528,0.02830188679245283,0.009433962264150943,0.488461898520876,0.025744892758326643,0.008797899893902518,4.0,25,106,0,0.5660377358490566
4590.0,3754214,2016-02-14,0.4260869565217391,0.008695652173913044,0.02608695652173913,0.5117847496739159,0.017817743911366476,0.008470331759730611,8.0,26,115,0,0.4608695652173913
4590.0,3753991,2016-03-02,0.5432098765432098,0.024691358024691357,0.012345679012345678,0.5131409523065446,0.014600086684933821,0.014107879958108485,17.0,27,81,0,0.5802469135802468
4590.0,3754064,2016-03-20,0.5,0.022222222222222223,0.022222222222222223,0.4991995732858004,0.020562965663685814,0.015955532599411917,18.0,28,90,0,0.5444444444444445
4590.0,3754087,2016-04-02,0.5353535353535354,0.0,0.0,0.48976561102164945,0.01853641080694228,0.02021828591876901,13.0,29,99,0,0.5353535353535354
4590.0,3753986,2016-04-10,0.46564885496183206,0.0,0.015267175572519083,0.5261878039655815,0.015637860082304597,0.011522633744855968,8.0,30,131,0,0.48091603053435117
4590.0,3754294,2016-04-20,0.4726027397260274,0.0136986301369863,0.02054794520547945,0.5003341301051223,0.00740740740740748,0.012496465931580438,10.0,31,146,0,0.5068493150684932
4590.0,3754018,2016-05-01,0.46153846153846156,0.04895104895104895,0.006993006993006993,0.49120171001379803,0.004566210045662172,0.011938373592666182,11.0,32,143,0,0.5174825174825175
4590.0,3754055,2016-05-11,0.4420289855072464,0.007246376811594203,0.007246376811594203,0.46659668540877347,0.02088322636267849,0.014269375923668512,10.0,33,138,0,0.45652173913043476
4597.0,3754233,2015-08-23,0.4444444444444444,0.0,0.0,0.46707060063224415,0.031324839544017734,0.013770476099243228,7.0,1,9,1,0.4444444444444444
4597.0,3754246,2015-08-29,0.41935483870967744,0.0,0.0,0.45299145299145266,0.024475524475524583,0.0034965034965035017,6.0,2,31,1,0.41935483870967744
4597.0,3754258,2015-11-08,0.0,0.0,0.3333333333333333,0.4318996415770606,0.0,0.0,71.0,3,3,2,0.3333333333333333
4597.0,3754208,2015-11-21,0.32857142857142857,0.05714285714285714,0.02857142857142857,0.2879330943847071,0.0,0.1111111111111111,13.0,4,70,1,0.4142857142857143
4597.0,3754028,2015-11-28,0.36363636363636365,0.022727272727272728,0.022727272727272728,0.24930875576036846,0.01904761904761912,0.12063492063492064,7.0,5,88,1,0.40909090909090906
4597.0,3754135,2015-12-05,0.39285714285714285,0.07142857142857142,0.03571428571428571,0.23073593073593054,0.026623376623376698,0.1282106782106782,7.0,6,56,1,0.5
4597.0,3754328,2015-12-12,0.3695652173913043,0.06521739130434782,0.021739130434782608,0.36168831168831145,0.0504329004329005,0.029004329004329005,7.0,7,46,1,0.45652173913043476
4597.0,3754296,2015-12-21,0.42105263157894735,0.05263157894736842,0.0,0.3753529079616034,0.053124411820064076,0.026726896292113684,9.0,8,57,1,0.47368421052631576
4597.0,3754054,2015-12-26,0.44086021505376344,0.0,0.0,0.39449166394246465,0.06309251389342929,0.019151138716356108,5.0,9,93,1,0.44086021505376344
4597.0,3754260,2016-01-16,0.34705882352941175,0.01764705882352941,0.011764705882352941,0.4104926880080048,0.03928299008390549,0.007246376811594203,21.0,10,170,0,0.3764705882352941
4597.0,3754110,2016-01-23,0.30392156862745096,0.029411764705882353,0.0196078431372549,0.40299055672070727,0.02342621259029935,0.00392156862745098,7.0,11,102,1,0.3529411764705882
4597.0,3754290,2016-02-06,0.4675324675324675,0.0,0.0,0.3639468690702085,0.015686274509803994,0.01045751633986928,14.0,12,77,1,0.4675324675324675
4597.0,3754035,2016-04-09,0.44761904761904764,0.0,0.0,0.37283761989644315,0.015686274509803994,0.01045751633986928,63.0,13,105,2,0.44761904761904764
4597.0,3754322,2016-04-16,0.2857142857142857,0.07142857142857142,0.0,0.4063576945929885,0.009803921568627525,0.006535947712418301,7.0,14,14,1,0.3571428571428571
4597.0,3754206,2016-04-19,0.3917525773195876,0.020618556701030927,0.0,0.4002886002886001,0.02380952380952388,0.0,3.0,15,97,0,0.41237113402061853
4597.0,3754307,2016-04-23,0.3902439024390244,0.024390243902439025,0.0,0.37502863688430677,0.030682376043200857,0.0,4.0,16,41,1,0.41463414634146345
4597.0,3754320,2016-05-01,0.42424242424242425,0.022727272727272728,0.007575757575757576,0.35590358849096565,0.03881245734401387,0.0,8.0,17,132,0,0.45454545454545453
4629.0,3754336,2015-09-12,0.25,0.08333333333333333,0.0,0.39099823987930565,0.02250440030173509,0.0,7.0,1,12,1,0.3333333333333333
